order_id,customer_id,store_id,order_date,payment_method,order_status,shipping_cost
8793,34,12,2024-07-30,Credit Card,Delivered,161.91
8794,543,8,2024-07-31,Debit Card,Cancelled,74.52
8795,477,16,2024-08-03,Debit Card,Delivered,100.17
8796,822,1,2025-06-20,Cash,Delivered,172.13
8797,286,18,2024-09-27,Net Banking,Delivered,92.57
8798,286,4,2024-02-05,Credit Card,Delivered,123.16
8799,333,10,2025-01-10,Credit Card,Delivered,92.0
8800,603,19,2025-11-05,Cash,Delivered,65.36
8801,687,13,2024-10-31,UPI,Shipped,168.66
8802,320,16,2024-02-05,Cash,Delivered,71.25
8803,878,14,2025-09-17,Debit Card,Delivered,57.33
8804,776,9,2024-02-15,Credit Card,Delivered,222.04
8805,633,14,2024-06-19,Cash,Cancelled,46.91
8806,211,11,2024-01-11,Cash,Shipped,214.72
8807,973,15,2024-08-31,Credit Card,Returned,97.59
8808,275,11,2025-11-14,Cash,Delivered,152.83
8809,894,3,2024-12-31,UPI,Delivered,46.59
8810,328,13,2025-02-18,Credit Card,Delivered,79.09
8811,497,20,2025-02-17,UPI,Shipped,56.16
8812,521,11,2025-05-18,UPI,Delivered,166.58
8813,698,15,2024-06-24,Credit Card,Shipped,162.16
8814,612,10,2025-02-19,Credit Card,Shipped,67.46
8815,146,12,2025-09-13,Credit Card,Delivered,54.84
8816,339,16,2025-03-29,Cash,Delivered,125.1
8817,497,6,2025-11-26,Credit Card,Delivered,221.19
8818,861,17,2025-01-07,Net Banking,Returned,224.08
8819,444,1,2025-03-22,Cash,Delivered,85.42
8820,290,2,2025-11-09,Net Banking,Delivered,210.86
8821,484,17,2024-07-18,Credit Card,Delivered,173.46
8822,854,19,2024-12-26,Credit Card,Processing,127.08
8823,392,17,2025-02-19,UPI,Delivered,44.65
8824,379,14,2025-08-25,Debit Card,Delivered,45.3
8825,832,5,2024-07-09,Cash,Returned,42.84
8826,709,14,2024-07-25,UPI,Delivered,223.48
8827,160,18,2025-09-25,UPI,Delivered,86.64
8828,272,5,2024-03-30,UPI,Delivered,139.18
8829,844,6,2025-04-05,Cash,Processing,87.81
8830,647,5,2024-06-28,Cash,Returned,187.71
8831,286,19,2025-09-29,Debit Card,Delivered,144.74
8832,760,5,2025-03-02,Net Banking,Delivered,193.07
8833,963,13,2024-09-09,Net Banking,Processing,147.26
8834,771,10,2024-05-24,UPI,Delivered,76.51
8835,88,20,2025-06-11,Debit Card,Delivered,62.01
8836,427,3,2025-11-14,Net Banking,Delivered,207.88
8837,615,18,2024-02-01,Net Banking,Shipped,95.18
8838,213,8,2025-10-01,Cash,Shipped,131.89
8839,797,10,2024-10-02,Debit Card,Processing,78.99
8840,617,9,2025-01-03,Credit Card,Delivered,88.84
8841,707,16,2024-05-17,Credit Card,Delivered,71.02
8842,357,8,2024-11-18,Credit Card,Delivered,203.2
8843,634,19,2025-02-05,Credit Card,Shipped,79.04
8844,260,12,2025-03-29,UPI,Delivered,179.67
8845,835,3,2024-12-12,Cash,Delivered,123.79
8846,854,19,2024-10-30,Debit Card,Processing,87.19
8847,436,14,2025-08-18,UPI,Cancelled,239.58
8848,332,5,2025-04-20,Net Banking,Delivered,196.21
8849,68,3,2025-05-05,Net Banking,Delivered,231.64
8850,675,1,2024-05-17,Cash,Delivered,194.73
8851,597,3,2024-05-01,Net Banking,Delivered,123.92
8852,882,2,2025-01-08,Cash,Cancelled,130.85
8853,681,17,2025-12-12,Debit Card,Returned,205.43
8854,470,14,2025-01-22,Debit Card,Delivered,169.92
8855,78,20,2025-08-17,Cash,Returned,126.62
8856,416,2,2025-03-29,Credit Card,Delivered,119.43
8857,586,19,2024-11-09,Debit Card,Delivered,217.98
8858,462,1,2024-08-28,Debit Card,Delivered,182.77
8859,304,20,2024-06-07,UPI,Processing,72.62
8860,123,16,2024-07-21,Cash,Delivered,97.03
8861,152,6,2024-10-06,Credit Card,Delivered,79.05
8862,135,4,2024-11-04,Net Banking,Processing,80.28
8863,95,19,2025-06-09,UPI,Cancelled,94.05
8864,107,15,2024-07-27,Debit Card,Delivered,178.94
8865,951,12,2025-08-28,Net Banking,Delivered,157.5
8866,519,7,2024-01-16,Credit Card,Delivered,61.24
8867,322,7,2024-11-01,Debit Card,Delivered,85.69
8868,437,7,2025-10-27,Debit Card,Returned,53.74
8869,987,3,2025-03-26,Net Banking,Delivered,172.89
8870,916,13,2024-03-07,Credit Card,Cancelled,81.08
8871,268,15,2024-12-22,UPI,Shipped,223.04
8872,249,17,2024-08-04,Credit Card,Delivered,62.63
8873,558,19,2025-02-24,Credit Card,Delivered,70.89
8874,946,18,2025-02-11,Credit Card,Delivered,175.44
8875,350,18,2024-09-17,UPI,Delivered,147.57
8876,355,15,2024-11-06,UPI,Delivered,127.7
8877,103,19,2025-12-04,Net Banking,Returned,129.72
8878,379,10,2024-06-29,Net Banking,Delivered,62.42
8879,330,8,2024-11-05,Cash,Delivered,82.06
8880,990,14,2025-06-13,UPI,Shipped,127.0
8881,298,13,2025-12-09,UPI,Delivered,130.16
8882,327,9,2024-01-12,Credit Card,Delivered,183.21
8883,771,8,2025-05-10,Cash,Delivered,66.68
8884,266,16,2025-12-18,UPI,Delivered,198.11
8885,987,8,2025-01-18,UPI,Delivered,135.22
8886,835,20,2025-06-25,Debit Card,Processing,179.24
8887,637,15,2025-02-01,Credit Card,Returned,129.5
8888,875,2,2024-05-24,Debit Card,Delivered,130.31
8889,201,3,2025-09-19,Net Banking,Shipped,62.2
8890,911,15,2025-01-21,Net Banking,Cancelled,172.89
8891,762,18,2024-11-17,Cash,Delivered,143.19
8892,15,4,2024-09-21,Net Banking,Processing,174.02
8893,253,4,2024-12-18,Cash,Returned,108.5
8894,267,13,2024-01-02,UPI,Delivered,101.94
8895,555,9,2024-08-27,UPI,Delivered,223.34
8896,866,13,2024-05-08,Cash,Delivered,112.6
8897,839,19,2025-03-04,UPI,Delivered,58.69
8898,365,2,2024-05-12,Net Banking,Delivered,81.29
8899,749,2,2025-11-24,Credit Card,Delivered,175.73
8900,520,17,2024-06-13,Credit Card,Delivered,237.52
8901,633,20,2024-06-01,Cash,Delivered,85.4
8902,208,12,2024-11-12,Net Banking,Delivered,180.94
8903,593,4,2025-09-24,Net Banking,Delivered,202.8
8904,254,17,2025-02-23,Debit Card,Delivered,122.28
8905,590,5,2025-11-04,Credit Card,Delivered,175.9
8906,233,16,2024-10-03,Cash,Delivered,125.1
8907,510,4,2025-05-29,UPI,Delivered,64.33
8908,380,7,2025-03-23,Debit Card,Delivered,109.9
8909,621,9,2024-07-18,Debit Card,Processing,129.25
8910,534,20,2025-08-04,Debit Card,Delivered,178.04
8911,270,18,2025-09-13,Cash,Delivered,208.44
8912,588,15,2025-09-13,Credit Card,Delivered,108.31
8913,284,4,2025-10-04,Cash,Delivered,187.17
8914,307,8,2025-09-23,UPI,Delivered,158.85
8915,270,6,2024-05-01,UPI,Delivered,105.1
8916,594,13,2024-02-03,Cash,Processing,70.88
8917,564,12,2024-05-26,Cash,Delivered,104.94
8918,163,16,2025-01-13,Cash,Returned,205.96
8919,378,9,2024-07-24,Cash,Delivered,236.12
8920,52,15,2024-08-25,Cash,Delivered,167.61
8921,79,1,2024-11-24,Net Banking,Delivered,187.84
8922,785,4,2024-12-28,Net Banking,Processing,44.85
8923,847,8,2024-06-22,Debit Card,Returned,125.71
8924,744,2,2025-01-06,Debit Card,Delivered,195.49
8925,52,17,2025-05-26,Credit Card,Delivered,69.22
8926,147,11,2025-08-24,UPI,Shipped,84.23
8927,5,6,2024-01-30,Net Banking,Delivered,49.4
8928,312,15,2024-04-05,Debit Card,Cancelled,214.08
8929,181,20,2025-04-01,Net Banking,Delivered,112.96
8930,330,5,2025-01-14,Credit Card,Delivered,79.44
8931,29,9,2025-09-24,Net Banking,Returned,143.85
8932,720,10,2025-05-06,Debit Card,Delivered,154.28
8933,140,13,2024-10-17,Credit Card,Delivered,212.9
8934,796,18,2024-09-08,Net Banking,Processing,225.71
8935,351,3,2025-02-28,Net Banking,Cancelled,83.51
8936,575,7,2024-10-24,UPI,Delivered,101.86
8937,43,4,2024-08-01,Cash,Shipped,125.17
8938,678,9,2024-09-17,Net Banking,Delivered,116.89
8939,249,10,2025-08-02,UPI,Returned,183.4
8940,200,7,2025-10-02,Debit Card,Shipped,176.8
8941,646,2,2025-12-26,Cash,Delivered,191.14
8942,852,4,2024-06-04,Net Banking,Delivered,208.18
8943,18,14,2025-11-17,Credit Card,Delivered,241.93
8944,541,13,2024-03-09,Cash,Returned,179.82
8945,692,3,2024-04-26,UPI,Delivered,239.12
8946,158,8,2024-03-03,Net Banking,Delivered,226.34
8947,697,16,2025-08-14,UPI,Shipped,69.49
8948,813,12,2025-11-17,Cash,Delivered,106.46
8949,434,10,2025-01-01,Debit Card,Delivered,229.74
8950,672,7,2025-09-12,Debit Card,Delivered,203.86
8951,190,17,2025-12-11,Cash,Delivered,245.75
8952,402,6,2025-12-19,Debit Card,Processing,179.35
8953,515,9,2024-08-25,Net Banking,Delivered,87.35
8954,649,12,2025-05-01,Net Banking,Delivered,107.36
8955,46,20,2025-09-13,UPI,Delivered,170.64
8956,786,16,2025-01-08,Credit Card,Delivered,119.02
8957,630,11,2024-09-04,Credit Card,Delivered,174.22
8958,26,13,2024-04-01,Cash,Delivered,84.74
8959,189,15,2025-06-16,Cash,Returned,107.19
8960,971,10,2024-08-09,Net Banking,Delivered,220.41
8961,308,19,2025-12-09,Cash,Delivered,169.3
8962,176,8,2025-12-22,Net Banking,Delivered,112.47
8963,757,6,2024-12-05,UPI,Delivered,182.82
8964,650,12,2024-04-24,Debit Card,Delivered,104.72
8965,504,20,2024-11-13,Credit Card,Delivered,96.92
8966,108,18,2025-01-10,Cash,Delivered,79.64
8967,175,4,2024-05-17,Cash,Delivered,169.22
8968,138,12,2024-02-25,Debit Card,Shipped,171.69
8969,247,19,2025-06-26,UPI,Delivered,246.83
8970,7,9,2024-06-29,UPI,Shipped,88.21
8971,135,17,2025-05-13,UPI,Delivered,71.54
8972,465,6,2025-09-03,Net Banking,Delivered,214.85
8973,366,4,2024-11-30,Credit Card,Delivered,137.29
8974,58,16,2025-10-21,Net Banking,Delivered,234.66
8975,763,7,2025-11-01,Credit Card,Shipped,207.32
8976,358,4,2024-06-11,Cash,Delivered,131.75
8977,638,20,2025-06-29,Credit Card,Delivered,74.49
8978,428,6,2024-10-19,UPI,Processing,84.96
8979,591,12,2025-01-08,Net Banking,Delivered,170.74
8980,986,13,2025-01-11,Debit Card,Delivered,53.43
8981,613,11,2024-06-24,Net Banking,Delivered,228.2
8982,312,10,2025-08-03,UPI,Shipped,144.68
8983,780,15,2024-08-01,Cash,Processing,198.61
8984,929,6,2025-07-22,Debit Card,Returned,236.39
8985,363,18,2025-06-04,Cash,Cancelled,248.98
8986,428,19,2025-03-23,Debit Card,Processing,107.88
8987,498,1,2025-05-23,Debit Card,Delivered,125.44
8988,964,2,2025-01-09,Cash,Delivered,193.24
8989,424,9,2025-08-18,Debit Card,Delivered,118.55
8990,6,11,2025-10-18,Net Banking,Delivered,249.52
8991,423,17,2024-12-05,Cash,Delivered,223.24
8992,269,13,2025-03-10,Net Banking,Delivered,114.99
8993,49,10,2025-07-12,Cash,Delivered,41.41
8994,400,8,2025-10-05,Net Banking,Shipped,211.97
8995,517,12,2024-07-06,UPI,Shipped,61.46
8996,782,15,2024-05-25,Debit Card,Delivered,207.71
8997,167,1,2025-10-16,Net Banking,Delivered,110.27
8998,189,8,2024-04-22,Net Banking,Delivered,161.98
8999,739,10,2025-11-19,Debit Card,Delivered,120.27
9000,920,16,2024-05-17,Cash,Delivered,240.83
9001,909,10,2024-04-08,Net Banking,Delivered,163.92
9002,646,3,2025-04-27,Debit Card,Delivered,67.63
9003,971,11,2025-09-03,Debit Card,Delivered,209.15
9004,247,18,2025-09-04,Debit Card,Delivered,172.73
9005,340,17,2024-08-20,Debit Card,Delivered,171.74
9006,699,20,2025-09-09,UPI,Delivered,112.96
9007,945,20,2024-12-22,Debit Card,Delivered,155.53
9008,668,11,2025-04-29,UPI,Delivered,41.47
9009,46,3,2025-12-10,Net Banking,Delivered,180.15
9010,469,8,2025-08-11,UPI,Delivered,100.3
9011,434,8,2025-09-13,Credit Card,Delivered,45.35
9012,625,4,2025-07-09,UPI,Delivered,40.61
9013,770,11,2025-11-19,Net Banking,Shipped,173.37
9014,634,15,2024-04-14,Debit Card,Delivered,217.85
9015,632,16,2025-01-05,Debit Card,Shipped,83.67
9016,298,12,2025-11-19,Net Banking,Shipped,75.29
9017,734,10,2024-01-17,Credit Card,Delivered,146.87
9018,834,3,2024-10-28,Net Banking,Delivered,171.71
9019,329,9,2025-02-20,Net Banking,Delivered,137.69
9020,179,11,2025-03-29,Debit Card,Delivered,118.39
9021,343,4,2024-05-02,Net Banking,Delivered,83.06
9022,855,15,2025-01-13,Cash,Returned,246.28
9023,849,19,2025-03-29,Cash,Delivered,46.22
9024,412,3,2025-11-29,Cash,Delivered,63.68
9025,836,4,2025-01-08,Credit Card,Processing,95.14
9026,210,13,2025-07-23,Net Banking,Delivered,203.04
9027,603,12,2025-01-03,Net Banking,Returned,141.72
9028,710,14,2024-03-04,Net Banking,Delivered,67.59
9029,426,20,2024-05-19,UPI,Processing,121.62
9030,688,9,2025-11-19,Net Banking,Delivered,226.15
9031,661,6,2025-06-20,Cash,Delivered,44.08
9032,729,8,2024-06-22,Debit Card,Processing,178.18
9033,946,20,2024-01-28,Debit Card,Delivered,163.13
9034,598,4,2025-01-27,Debit Card,Returned,138.56
9035,268,20,2025-12-21,Debit Card,Processing,158.12
9036,677,14,2025-10-12,Credit Card,Delivered,115.29
9037,712,9,2025-06-08,Net Banking,Delivered,90.98
9038,754,16,2025-07-07,Net Banking,Delivered,40.57
9039,529,3,2025-07-28,UPI,Delivered,88.4
9040,625,11,2025-04-29,Credit Card,Delivered,59.69
9041,171,9,2024-08-28,UPI,Delivered,132.86
9042,477,4,2025-11-16,Credit Card,Delivered,141.88
9043,427,8,2025-09-08,Credit Card,Shipped,141.92
9044,662,2,2025-09-23,Net Banking,Shipped,80.32
9045,177,2,2024-06-25,Net Banking,Cancelled,78.02
9046,313,10,2024-02-25,Net Banking,Delivered,210.97
9047,883,11,2024-09-01,UPI,Delivered,148.13
9048,101,14,2025-07-29,Debit Card,Delivered,139.92
9049,821,10,2024-02-05,Credit Card,Delivered,111.55
9050,606,1,2025-09-29,UPI,Shipped,221.77
9051,524,10,2024-07-09,Credit Card,Delivered,200.62
9052,45,4,2025-05-25,Net Banking,Processing,177.23
9053,873,4,2024-08-16,Credit Card,Delivered,181.95
9054,264,2,2024-08-02,Credit Card,Returned,230.57
9055,757,16,2024-12-15,Net Banking,Delivered,188.51
9056,94,16,2025-10-16,Credit Card,Delivered,233.56
9057,118,8,2025-06-17,Cash,Delivered,199.61
9058,84,11,2024-02-18,Credit Card,Delivered,234.76
9059,632,14,2025-05-13,Net Banking,Delivered,100.43
9060,84,3,2024-06-28,Cash,Returned,41.83
9061,428,6,2024-02-24,UPI,Delivered,238.45
9062,275,1,2024-05-15,Cash,Processing,177.85
9063,292,11,2025-03-19,Credit Card,Delivered,213.91
9064,120,8,2024-05-10,Debit Card,Delivered,219.27
9065,246,9,2024-04-17,Debit Card,Cancelled,119.17
9066,904,19,2025-12-06,Debit Card,Delivered,67.84
9067,85,17,2025-07-30,Debit Card,Delivered,162.95
9068,263,12,2025-08-30,Debit Card,Delivered,191.51
9069,753,20,2024-10-11,Cash,Delivered,101.9
9070,675,2,2024-05-30,Debit Card,Delivered,205.25
9071,129,4,2024-11-09,Cash,Processing,126.5
9072,264,19,2025-08-05,UPI,Cancelled,210.79
9073,104,10,2024-11-29,Debit Card,Delivered,128.34
9074,497,10,2025-01-06,Net Banking,Delivered,101.41
9075,164,11,2024-11-21,Credit Card,Shipped,147.44
9076,547,13,2025-06-07,Debit Card,Delivered,221.56
9077,626,8,2025-07-27,UPI,Delivered,246.05
9078,951,18,2025-05-02,Debit Card,Delivered,89.9
9079,101,8,2025-09-02,Cash,Shipped,169.67
9080,349,9,2025-05-26,Net Banking,Delivered,85.08
9081,496,5,2025-05-11,Cash,Shipped,249.71
9082,856,5,2024-09-14,Credit Card,Delivered,74.48
9083,994,1,2024-11-20,Credit Card,Processing,182.25
9084,776,4,2024-10-08,Credit Card,Delivered,68.86
9085,999,15,2024-08-23,Credit Card,Delivered,102.48
9086,614,16,2024-03-11,Debit Card,Delivered,140.28
9087,54,14,2025-11-21,Credit Card,Delivered,165.11
9088,571,18,2025-09-10,Cash,Cancelled,84.04
9089,164,4,2025-01-16,UPI,Delivered,232.37
9090,991,15,2024-07-12,Debit Card,Delivered,235.06
9091,993,14,2024-07-02,Credit Card,Delivered,58.4
9092,288,12,2025-09-10,UPI,Shipped,156.92
9093,784,17,2024-12-20,Net Banking,Shipped,161.47
9094,685,3,2025-12-28,Net Banking,Delivered,60.94
9095,636,9,2025-09-08,Credit Card,Delivered,144.35
9096,574,8,2025-12-28,Debit Card,Delivered,174.93
9097,262,7,2025-02-25,Credit Card,Delivered,163.53
9098,915,11,2025-11-02,Debit Card,Delivered,104.83
9099,291,19,2024-07-11,Cash,Shipped,201.42
9100,131,1,2025-03-31,Debit Card,Delivered,234.37
9101,692,7,2025-08-01,Credit Card,Delivered,98.18
9102,848,2,2024-07-19,UPI,Delivered,57.02
9103,231,4,2025-04-15,Cash,Delivered,68.09
9104,233,1,2025-10-25,Net Banking,Delivered,179.64
9105,314,9,2024-06-23,Cash,Delivered,216.19
9106,945,16,2024-01-30,UPI,Processing,57.55
9107,375,16,2024-06-20,Net Banking,Processing,237.91
9108,957,20,2025-03-18,UPI,Delivered,103.69
9109,583,17,2024-04-24,Credit Card,Delivered,74.2
9110,298,20,2024-10-14,Debit Card,Delivered,47.84
9111,585,19,2025-01-28,UPI,Delivered,211.38
9112,216,3,2025-07-07,UPI,Cancelled,158.75
9113,519,19,2025-05-19,Debit Card,Delivered,125.19
9114,954,4,2024-02-27,Net Banking,Delivered,118.21
9115,997,1,2024-10-30,Credit Card,Delivered,121.87
9116,682,5,2024-04-29,Credit Card,Delivered,68.9
9117,377,3,2025-04-27,UPI,Returned,44.06
9118,881,14,2025-01-30,Net Banking,Delivered,220.8
9119,600,16,2024-09-01,Credit Card,Delivered,220.1
9120,995,3,2025-04-06,Net Banking,Delivered,231.05
9121,77,13,2025-05-29,Credit Card,Processing,234.44
9122,179,19,2024-04-19,UPI,Delivered,80.32
9123,874,16,2024-07-17,Credit Card,Delivered,63.77
9124,611,17,2024-05-22,UPI,Shipped,83.17
9125,54,5,2024-03-29,Cash,Delivered,132.54
9126,38,13,2025-01-06,Cash,Delivered,156.97
9127,693,12,2024-06-27,Credit Card,Processing,72.01
9128,334,10,2024-06-12,Cash,Delivered,211.54
9129,689,9,2025-12-21,Cash,Delivered,210.47
9130,617,3,2025-03-18,Debit Card,Delivered,228.87
9131,212,13,2024-02-24,Debit Card,Delivered,249.8
9132,163,7,2024-10-15,Cash,Delivered,245.28
9133,435,15,2025-03-23,Cash,Shipped,66.39
9134,934,16,2025-02-23,Cash,Delivered,103.87
9135,603,1,2025-03-26,Debit Card,Processing,248.96
9136,963,6,2024-12-09,Credit Card,Delivered,198.93
9137,45,12,2025-12-09,Net Banking,Shipped,94.75
9138,376,10,2024-05-30,Net Banking,Delivered,51.05
9139,235,16,2024-10-05,UPI,Delivered,237.96
9140,950,13,2025-11-01,UPI,Delivered,79.7
9141,638,16,2025-06-07,Credit Card,Delivered,129.92
9142,357,13,2024-05-05,Debit Card,Delivered,225.67
9143,380,6,2025-09-09,UPI,Delivered,195.85
9144,326,9,2025-11-29,Credit Card,Delivered,59.61
9145,693,9,2024-01-24,Credit Card,Processing,137.72
9146,721,17,2024-03-03,Cash,Processing,45.62
9147,247,11,2025-06-08,Net Banking,Shipped,117.54
9148,515,8,2024-12-26,Cash,Delivered,95.21
9149,460,12,2025-07-29,Net Banking,Delivered,158.68
9150,495,9,2025-12-29,Credit Card,Delivered,101.41
9151,648,19,2024-06-14,UPI,Shipped,218.11
9152,394,17,2024-08-06,Credit Card,Shipped,108.59
9153,262,19,2025-06-11,Cash,Processing,150.88
9154,827,15,2024-03-04,Net Banking,Processing,223.54
9155,949,6,2025-05-07,Debit Card,Delivered,199.47
9156,342,17,2024-04-19,UPI,Delivered,124.85
9157,535,20,2025-03-25,Debit Card,Delivered,62.58
9158,925,8,2025-09-08,Credit Card,Processing,126.67
9159,662,19,2024-03-13,Net Banking,Delivered,137.47
9160,222,15,2024-06-24,UPI,Delivered,41.77
9161,746,20,2024-05-30,Debit Card,Processing,174.53
9162,326,3,2024-07-14,Net Banking,Processing,113.68
9163,376,7,2024-02-26,Credit Card,Delivered,190.85
9164,79,8,2025-01-20,UPI,Delivered,105.47
9165,281,4,2025-02-21,Net Banking,Returned,73.12
9166,852,10,2025-07-31,UPI,Delivered,84.38
9167,336,17,2025-05-19,UPI,Delivered,203.94
9168,158,17,2024-08-15,Net Banking,Delivered,54.88
9169,468,3,2024-04-03,Credit Card,Processing,197.59
9170,497,1,2025-12-24,Net Banking,Delivered,151.1
9171,854,15,2025-02-25,Net Banking,Delivered,137.7
9172,240,16,2025-12-15,Credit Card,Returned,62.17
9173,822,19,2025-03-02,Credit Card,Delivered,168.02
9174,317,14,2025-05-17,UPI,Delivered,43.41
9175,653,20,2025-02-13,Cash,Delivered,50.82
9176,706,15,2025-08-31,UPI,Delivered,85.24
9177,645,13,2025-01-14,Cash,Shipped,54.98
9178,387,4,2024-01-09,UPI,Delivered,111.13
9179,831,15,2024-09-06,UPI,Delivered,53.1
9180,103,1,2024-01-22,Credit Card,Shipped,67.81
9181,174,13,2024-04-29,Net Banking,Processing,223.53
9182,43,11,2025-09-20,UPI,Processing,47.51
9183,780,18,2024-03-19,UPI,Shipped,158.92
9184,744,19,2024-10-02,UPI,Delivered,120.23
9185,447,20,2025-04-19,Net Banking,Cancelled,217.05
9186,859,4,2024-02-10,Debit Card,Delivered,56.66
9187,235,6,2025-03-11,Net Banking,Delivered,71.88
9188,582,13,2024-04-24,Debit Card,Shipped,231.54
9189,960,11,2025-08-27,Net Banking,Delivered,65.52
9190,150,4,2025-04-01,UPI,Processing,141.78
9191,833,11,2024-06-08,Debit Card,Processing,205.21
9192,400,11,2025-09-01,Debit Card,Delivered,72.98
9193,946,6,2024-10-09,UPI,Processing,179.31
9194,938,11,2024-05-25,Debit Card,Delivered,50.58
9195,478,12,2025-12-13,Net Banking,Processing,109.02
9196,302,5,2024-06-23,Debit Card,Delivered,69.05
9197,251,12,2024-08-08,Credit Card,Delivered,178.49
9198,329,10,2025-10-06,Net Banking,Delivered,238.04
9199,985,7,2025-12-03,Credit Card,Delivered,43.49
9200,707,7,2024-04-02,Net Banking,Processing,67.35
9201,109,17,2024-08-28,Cash,Delivered,214.66
9202,287,10,2025-04-18,Net Banking,Processing,77.36
9203,568,1,2025-05-15,Cash,Cancelled,169.14
9204,944,10,2024-02-14,Net Banking,Delivered,46.57
9205,937,13,2025-08-15,Cash,Delivered,134.31
9206,179,19,2025-03-23,Cash,Delivered,72.9
9207,624,14,2025-12-27,Debit Card,Processing,165.63
9208,43,9,2025-10-14,Cash,Delivered,127.16
9209,336,9,2025-09-01,Debit Card,Delivered,218.23
9210,932,14,2024-11-07,Debit Card,Delivered,190.56
9211,252,15,2024-04-30,UPI,Delivered,93.48
9212,515,19,2025-04-21,Credit Card,Delivered,76.65
9213,789,7,2025-04-20,Credit Card,Cancelled,203.14
9214,786,13,2025-04-24,Cash,Returned,93.98
9215,647,10,2025-07-01,Credit Card,Delivered,104.07
9216,789,10,2025-08-31,Cash,Delivered,111.98
9217,664,2,2024-10-08,Credit Card,Processing,46.31
9218,160,4,2024-01-29,Debit Card,Delivered,127.3
9219,301,12,2025-07-30,Credit Card,Delivered,156.16
9220,140,8,2024-08-08,Debit Card,Shipped,109.91
9221,224,12,2024-09-07,Cash,Delivered,209.9
9222,793,17,2024-05-15,Net Banking,Returned,200.69
9223,789,16,2025-01-08,Debit Card,Delivered,229.34
9224,681,1,2024-06-01,Credit Card,Processing,169.1
9225,116,7,2024-01-01,Credit Card,Processing,138.01
9226,75,20,2025-02-10,UPI,Cancelled,181.12
9227,995,1,2025-05-08,UPI,Cancelled,224.1
9228,948,3,2024-04-27,Debit Card,Shipped,150.95
9229,390,5,2025-10-13,Credit Card,Delivered,91.1
9230,165,18,2024-10-06,UPI,Delivered,154.53
9231,346,2,2025-02-18,Net Banking,Shipped,119.04
9232,460,12,2025-09-06,UPI,Delivered,132.23
9233,772,5,2025-09-12,UPI,Processing,117.84
9234,672,20,2024-02-09,Net Banking,Processing,53.05
9235,593,9,2025-10-21,Debit Card,Delivered,47.45
9236,500,8,2025-04-15,Credit Card,Shipped,182.24
9237,407,19,2024-12-09,Debit Card,Delivered,175.08
9238,194,18,2025-10-05,UPI,Processing,150.49
9239,885,7,2025-01-26,Credit Card,Processing,210.07
9240,755,8,2025-03-03,UPI,Delivered,91.76
9241,470,11,2024-03-03,Credit Card,Processing,145.62
9242,81,9,2025-05-02,UPI,Delivered,245.12
9243,443,10,2024-07-09,Credit Card,Delivered,46.45
9244,687,9,2025-01-20,Cash,Processing,99.07
9245,519,7,2024-07-22,Net Banking,Processing,53.28
9246,308,5,2025-05-24,Net Banking,Shipped,214.95
9247,894,2,2024-11-14,Debit Card,Delivered,177.89
9248,253,18,2024-09-22,Net Banking,Delivered,224.2
9249,816,17,2024-05-16,Net Banking,Delivered,212.96
9250,313,11,2025-10-29,Net Banking,Delivered,158.42
9251,557,6,2025-08-26,Credit Card,Cancelled,100.42
9252,709,10,2024-12-19,UPI,Shipped,236.93
9253,126,1,2024-06-04,UPI,Delivered,173.6
9254,410,4,2025-09-17,UPI,Shipped,215.73
9255,540,11,2025-04-01,Debit Card,Delivered,158.83
9256,33,12,2025-10-26,Cash,Shipped,154.74
9257,956,5,2025-01-28,Cash,Delivered,218.41
9258,243,19,2024-08-08,Debit Card,Processing,234.54
9259,34,5,2024-01-09,Debit Card,Shipped,237.89
9260,343,6,2025-09-01,Debit Card,Delivered,83.29
9261,685,7,2025-05-14,UPI,Delivered,115.35
9262,371,17,2024-11-14,Cash,Processing,65.83
9263,756,4,2024-04-07,UPI,Delivered,65.6
9264,684,7,2024-08-31,Debit Card,Delivered,126.36
9265,853,19,2024-10-28,Credit Card,Delivered,58.17
9266,594,10,2025-03-15,Debit Card,Delivered,144.05
9267,488,3,2025-07-14,Cash,Cancelled,88.51
9268,906,20,2025-12-01,Credit Card,Delivered,186.23
9269,698,19,2025-06-09,UPI,Cancelled,231.94
9270,552,6,2024-10-12,Debit Card,Delivered,191.53
9271,219,20,2025-05-10,Cash,Shipped,81.81
9272,877,4,2024-07-25,Cash,Delivered,72.38
9273,614,20,2025-10-21,Credit Card,Cancelled,128.35
9274,678,16,2025-06-30,Net Banking,Delivered,179.99
9275,493,11,2025-04-28,UPI,Delivered,123.37
9276,810,5,2025-03-26,UPI,Delivered,132.31
9277,37,13,2024-12-28,Cash,Delivered,61.81
9278,132,18,2025-10-19,Debit Card,Returned,195.03
9279,338,19,2025-06-14,Debit Card,Delivered,128.28
9280,243,7,2025-08-08,UPI,Shipped,57.6
9281,391,18,2024-11-23,Debit Card,Delivered,45.98
9282,767,5,2025-01-31,UPI,Delivered,122.57
9283,673,1,2025-12-10,Credit Card,Shipped,125.85
9284,237,12,2024-06-22,UPI,Delivered,222.06
9285,609,3,2024-05-28,Cash,Processing,123.79
9286,712,2,2024-07-23,Cash,Shipped,90.49
9287,528,15,2025-09-27,UPI,Delivered,101.11
9288,698,11,2024-10-23,Debit Card,Delivered,222.65
9289,5,15,2024-01-31,Debit Card,Shipped,211.12
