detail_id,order_id,product_id,quantity,discount
11491,8172,41,1,5
11492,4391,65,2,20
11493,9649,15,2,0
11494,6551,86,1,10
11495,5561,78,5,20
11496,3066,68,2,15
11497,7644,46,2,5
11498,3155,45,4,10
11499,5688,11,3,0
11500,9263,19,4,10
11501,4603,13,1,15
11502,7940,46,5,10
11503,8484,97,5,5
11504,4500,49,2,10
11505,8721,7,3,0
11506,9562,99,1,0
11507,1835,98,4,20
11508,9145,1,2,20
11509,1914,23,3,20
11510,5793,35,2,10
11511,818,35,2,10
11512,4826,18,4,5
11513,376,35,4,0
11514,4731,69,5,0
11515,8323,6,3,20
11516,4962,96,4,20
11517,5980,26,3,5
11518,3873,7,4,15
11519,6923,52,1,10
11520,5555,100,2,5
11521,6869,93,5,5
11522,3579,69,2,5
11523,601,48,1,5
11524,5777,69,1,5
11525,9146,99,5,10
11526,7016,96,5,5
11527,511,43,2,15
11528,8735,80,3,0
11529,9641,68,4,15
11530,8271,15,5,20
11531,6358,36,5,15
11532,4573,85,4,15
11533,5122,73,2,10
11534,2632,32,5,10
11535,7903,92,1,5
11536,2002,83,2,5
11537,7951,1,1,0
11538,9349,18,2,10
11539,7292,31,4,5
11540,9781,30,2,10
11541,639,10,5,5
11542,2584,61,1,20
11543,7027,96,4,0
11544,3685,16,1,10
11545,3306,93,4,0
11546,8670,5,5,20
11547,2416,3,3,5
11548,3174,59,4,10
11549,3597,10,2,20
11550,4518,58,5,10
11551,4024,29,1,10
11552,2327,11,4,15
11553,4216,88,3,10
11554,5543,95,1,15
11555,4214,24,1,15
11556,8467,64,5,5
11557,449,7,3,15
11558,5826,22,3,15
11559,6025,88,5,5
11560,6227,37,5,5
11561,9099,92,5,15
11562,6600,97,5,0
11563,133,56,2,0
11564,285,62,2,0
11565,9158,22,4,10
11566,4047,93,3,5
11567,8890,21,1,20
11568,1772,4,5,20
11569,6691,98,3,5
11570,4467,86,2,5
11571,1296,34,4,10
11572,9479,30,3,10
11573,9400,40,1,0
11574,8122,96,3,20
11575,7688,94,4,15
11576,9671,68,4,20
11577,6488,3,5,15
11578,969,79,5,20
11579,3349,47,3,5
11580,7414,55,2,20
11581,3459,11,4,15
11582,588,63,4,5
11583,3963,85,1,20
11584,7039,56,5,10
11585,1760,55,2,0
11586,4085,15,3,20
11587,2030,43,4,5
11588,1727,40,2,0
11589,5826,78,4,0
11590,6328,3,3,0
11591,5921,88,1,5
11592,5444,12,5,5
11593,8364,91,4,0
11594,4741,86,1,0
11595,9171,14,5,20
11596,2236,22,2,20
11597,3978,19,5,0
11598,181,52,3,10
11599,6310,39,2,10
11600,5219,99,5,0
11601,9779,58,2,5
11602,9242,52,1,5
11603,4763,22,2,5
11604,7168,13,4,15
11605,3887,32,4,15
11606,716,48,2,20
11607,9585,36,3,10
11608,2725,38,5,0
11609,5295,38,1,5
11610,2639,27,4,0
11611,5843,31,3,15
11612,9757,44,2,20
11613,4893,94,3,10
11614,9898,17,5,0
11615,5277,90,1,10
11616,5095,61,2,15
11617,5997,25,1,20
11618,3887,26,4,15
11619,5563,19,1,5
11620,5224,35,4,0
11621,2324,66,1,10
11622,5006,31,5,0
11623,3376,18,2,10
11624,5484,55,1,0
11625,1669,8,1,10
11626,5589,40,4,20
11627,3899,55,3,5
11628,7564,34,5,5
11629,6605,18,2,5
11630,9324,85,5,15
11631,1594,72,5,20
11632,1096,65,4,5
11633,5761,99,5,0
11634,2336,34,4,0
11635,4548,94,2,0
11636,2382,33,1,5
11637,1198,37,1,20
11638,9542,13,3,20
11639,2503,12,3,0
11640,7175,14,1,0
11641,9864,12,3,10
11642,891,22,2,10
11643,8914,94,1,15
11644,4119,23,1,10
11645,9118,71,4,5
11646,3415,86,2,0
11647,1019,92,2,15
11648,8404,28,5,15
11649,913,4,4,5
11650,4405,73,3,5
11651,8791,85,1,0
11652,1920,32,4,0
11653,1397,100,3,0
11654,6597,40,4,10
11655,6230,96,4,0
11656,3181,79,4,0
11657,1301,7,4,15
11658,4308,59,2,10
11659,528,81,2,15
11660,1661,87,5,10
11661,577,52,1,10
11662,8733,83,3,10
11663,7122,99,1,0
11664,8410,13,1,20
11665,4739,52,3,0
11666,3349,17,1,15
11667,7987,96,2,15
11668,1488,43,4,20
11669,4392,79,2,5
11670,1817,83,3,15
11671,6625,68,3,15
11672,3716,70,5,5
11673,4771,70,4,5
11674,461,10,5,20
11675,4854,40,3,0
11676,2641,47,2,20
11677,4394,29,1,5
11678,9258,48,3,5
11679,1978,30,1,5
11680,6118,23,5,10
11681,7381,23,2,20
11682,306,2,4,15
11683,3026,66,2,10
11684,2772,37,3,5
11685,3380,31,1,0
11686,3403,24,4,15
11687,3442,36,2,0
11688,7198,56,5,15
11689,9254,62,1,20
11690,9106,83,3,10
11691,2714,18,1,10
11692,9391,92,4,20
11693,8647,88,5,10
11694,6016,41,3,5
11695,7800,93,2,0
11696,5686,67,1,15
11697,3815,93,1,20
11698,1237,82,5,5
11699,2918,67,1,10
11700,9377,42,4,5
11701,7073,58,4,20
11702,7866,100,5,20
11703,7614,52,1,10
11704,9902,12,2,15
11705,9279,64,2,20
11706,9009,19,3,15
11707,3267,45,5,10
11708,9934,28,2,0
11709,965,80,5,10
11710,5749,50,3,15
11711,6365,70,1,0
11712,8146,69,2,20
11713,2809,55,5,20
11714,8531,48,1,10
11715,5664,81,1,20
11716,6428,43,4,20
11717,1258,53,5,0
11718,7654,20,2,0
11719,4097,90,1,10
11720,2016,43,2,10
11721,4984,67,1,5
11722,7698,6,2,15
11723,8423,75,2,0
11724,281,44,5,5
11725,826,79,2,10
11726,7383,38,3,0
11727,8655,14,3,15
11728,9697,85,3,0
11729,7800,95,1,10
11730,1156,48,5,0
11731,4187,54,3,15
11732,2150,10,1,20
11733,7323,19,5,20
11734,4258,27,3,20
11735,7655,80,1,5
11736,6142,49,3,0
11737,1148,54,5,20
11738,8210,55,1,15
11739,8103,83,5,10
11740,470,30,1,0
11741,6128,92,5,10
11742,3991,23,3,0
11743,8308,87,3,20
11744,446,34,2,15
11745,7398,19,4,20
11746,6806,50,5,5
11747,4894,97,5,10
11748,7487,35,4,20
11749,3015,42,5,15
11750,6822,73,2,10
11751,6764,84,3,20
11752,4495,8,2,10
11753,2334,53,2,0
11754,2796,8,3,0
11755,7745,71,3,10
11756,3941,61,1,0
11757,462,30,1,10
11758,3743,79,1,5
11759,942,34,1,20
11760,711,52,2,15
11761,6437,29,1,10
11762,8258,54,5,0
11763,5012,47,1,5
11764,2628,80,2,0
11765,1425,32,4,0
11766,9145,88,2,10
11767,9041,85,2,0
11768,8373,49,2,15
11769,996,14,2,15
11770,8145,94,4,0
11771,7219,78,3,0
11772,4532,99,2,20
11773,2944,34,5,20
11774,3954,12,3,10
11775,6999,69,2,0
11776,4388,3,1,20
11777,198,85,4,20
11778,4588,77,5,0
11779,234,82,4,10
11780,6134,29,3,15
11781,9324,45,4,15
11782,5355,10,2,20
11783,7165,7,1,5
11784,1545,29,2,0
11785,477,63,1,5
11786,2793,37,4,5
11787,7449,89,1,5
11788,2098,39,4,5
11789,9675,98,3,20
11790,4299,11,5,10
11791,9264,65,4,20
11792,3704,41,1,5
11793,8741,87,3,0
11794,1675,34,4,20
11795,7480,57,2,10
11796,3332,88,4,20
11797,6956,88,4,15
11798,9850,54,1,15
11799,651,24,4,15
11800,5726,96,5,0
11801,1425,3,4,5
11802,4206,68,2,10
11803,1744,97,4,15
11804,85,14,1,5
11805,8085,60,3,15
11806,6036,68,4,20
11807,5244,76,3,15
11808,7859,90,2,20
11809,5587,24,2,0
11810,9493,58,4,15
11811,4512,97,3,20
11812,877,60,1,20
11813,1007,53,3,10
11814,7582,92,1,0
11815,2545,36,4,5
11816,9560,47,4,15
11817,8296,4,3,0
11818,1124,81,5,10
11819,7472,20,3,20
11820,4737,66,4,15
11821,6313,16,2,15
11822,8409,44,2,0
11823,4635,89,1,0
11824,520,24,2,15
11825,7011,62,2,15
11826,472,48,1,15
11827,1116,30,4,10
11828,4534,44,5,5
11829,3987,55,3,20
11830,9881,63,5,20
11831,5902,11,2,10
11832,6598,9,2,10
11833,5679,78,3,15
11834,9767,24,2,0
11835,8536,30,1,10
11836,2865,48,4,0
11837,3140,47,1,20
11838,3552,61,2,5
11839,1697,65,3,20
11840,6792,3,4,0
11841,5381,83,1,10
11842,8583,47,3,20
11843,7854,40,2,20
11844,648,4,2,0
11845,8279,89,5,0
11846,4244,8,5,15
11847,4561,52,4,10
11848,2968,40,5,10
11849,1169,70,2,15
11850,5294,99,3,5
11851,693,60,1,10
11852,1351,58,3,15
11853,1737,98,3,15
11854,4503,76,5,15
11855,4340,59,2,5
11856,7113,51,1,0
11857,7535,52,1,10
11858,8090,2,2,15
11859,9986,88,3,0
11860,4174,76,5,15
11861,1173,13,1,15
11862,2759,35,4,20
11863,1986,33,4,10
11864,3929,95,3,15
11865,1335,80,2,10
11866,567,1,1,5
11867,809,20,5,20
11868,9593,82,3,10
11869,5049,68,1,15
11870,2878,52,4,5
11871,1157,86,2,20
11872,3384,37,1,10
11873,7457,22,1,0
11874,7686,33,3,15
11875,986,19,4,15
11876,1094,40,1,15
11877,2451,4,5,15
11878,3322,9,4,20
11879,6239,33,5,20
11880,7378,13,3,5
11881,9826,56,4,0
11882,40,74,5,15
11883,7389,69,1,0
11884,481,9,2,5
11885,644,25,3,20
11886,232,23,3,15
11887,5509,12,1,20
11888,1313,75,2,20
11889,844,16,3,10
11890,379,41,4,5
11891,6704,73,3,20
11892,6123,13,5,15
11893,5368,27,5,20
11894,9282,45,3,15
11895,6853,77,1,20
11896,4382,12,3,20
11897,6293,29,1,20
11898,6034,74,1,5
11899,5593,64,5,0
11900,6664,24,2,10
11901,8965,98,1,5
11902,9432,88,2,20
11903,4258,24,5,15
11904,2092,63,4,10
11905,1136,90,1,10
11906,570,21,1,0
11907,8163,84,2,0
11908,392,49,3,5
11909,6189,62,4,15
11910,7519,55,2,20
11911,1893,60,1,0
11912,4740,87,2,10
11913,1068,5,4,5
11914,8275,52,3,15
11915,9901,23,2,0
11916,7841,92,4,0
11917,1614,34,4,20
11918,8431,17,3,10
11919,8865,13,3,15
11920,4566,17,4,10
11921,3248,79,4,20
11922,4446,46,5,0
11923,5699,15,1,15
11924,1412,32,1,10
11925,8432,99,5,15
11926,1204,96,5,10
11927,5467,15,3,15
11928,2947,32,1,0
11929,3568,64,1,20
11930,9748,25,2,15
11931,6508,55,3,5
11932,6744,65,3,5
11933,225,57,3,10
11934,754,13,3,5
11935,6573,55,3,10
11936,7036,73,1,5
11937,4491,81,4,15
11938,6870,97,3,10
11939,762,17,5,20
11940,7505,10,5,20
11941,3722,32,1,20
11942,4265,57,2,5
11943,5448,22,3,20
11944,8661,92,1,15
11945,1567,79,4,5
11946,1521,39,2,20
11947,1035,68,3,0
11948,6382,66,4,5
11949,1830,20,3,5
11950,9323,7,5,0
11951,5793,78,4,5
11952,2479,35,5,5
11953,1835,79,1,10
11954,9695,34,2,20
11955,6430,70,5,10
11956,5854,64,2,20
11957,8395,98,4,5
11958,6636,3,4,0
11959,8485,64,1,20
11960,7252,44,2,20
11961,5316,9,2,5
11962,287,73,4,0
11963,3908,57,2,20
11964,8920,36,5,10
11965,8460,25,3,5
11966,5263,72,3,20
11967,8079,85,2,15
11968,7632,74,1,5
11969,5120,46,1,20
11970,4627,72,2,5
11971,6335,10,4,15
11972,6209,34,3,15
11973,8762,62,5,10
11974,6523,71,3,15
11975,6375,60,5,15
11976,4018,35,1,10
11977,8709,19,5,0
11978,9998,84,4,0
11979,4943,82,4,20
11980,3414,24,2,15
11981,3466,88,3,20
11982,4665,64,1,10
11983,5870,96,3,5
11984,5017,85,1,0
11985,777,74,5,20
11986,6458,92,4,10
11987,7270,74,5,0
11988,7444,92,2,15
11989,308,89,4,10
11990,3276,35,5,15
11991,5675,88,1,0
11992,2931,73,5,0
11993,9843,53,3,10
11994,9314,5,3,5
11995,1062,88,4,20
11996,5349,11,4,5
11997,5719,63,4,5
11998,112,67,5,15
11999,1718,83,5,20
12000,3978,53,1,15
12001,4966,48,4,20
12002,3680,78,5,5
12003,1168,51,1,0
12004,9805,74,3,20
12005,8477,98,2,10
12006,2213,90,4,20
12007,1098,96,1,20
12008,4036,8,1,0
12009,7836,47,2,15
12010,1435,37,2,5
12011,7736,52,5,0
12012,3969,56,2,15
12013,4493,36,2,5
12014,2120,59,5,20
12015,5630,46,4,10
12016,9616,17,4,5
12017,7957,59,4,5
12018,294,87,2,5
12019,7016,6,2,0
12020,6936,47,1,20
12021,7374,48,3,0
12022,8144,29,5,20
12023,2177,83,1,10
12024,1175,87,4,15
12025,1404,66,5,20
12026,7482,33,5,10
12027,4253,92,2,5
12028,1976,67,1,0
12029,4581,8,4,5
12030,1590,80,1,20
12031,7243,45,4,20
12032,3609,23,4,15
12033,268,35,3,15
12034,9665,72,4,15
12035,3476,38,5,15
12036,5471,33,4,5
12037,2166,27,1,5
12038,468,97,5,10
12039,3665,71,5,15
12040,597,46,4,15
12041,7058,66,1,5
12042,310,26,3,15
12043,2866,32,2,0
12044,2223,21,4,20
12045,938,66,1,0
12046,9179,72,5,15
12047,1005,26,3,10
12048,5096,67,1,15
12049,7762,25,5,5
12050,4753,45,2,15
12051,5318,29,3,20
12052,6634,71,3,15
12053,8218,87,2,20
12054,9413,2,3,0
12055,5235,21,4,20
12056,6747,53,4,15
12057,6022,53,3,0
12058,6542,1,1,20
12059,3448,4,2,15
12060,5070,99,1,0
12061,7112,83,2,20
12062,2268,35,5,10
12063,9017,90,3,0
12064,3830,13,2,5
12065,8534,25,4,15
12066,4450,22,5,10
12067,2804,68,3,0
12068,7193,81,4,10
12069,7021,43,4,10
12070,8812,67,3,15
12071,9629,89,1,20
12072,1356,50,3,10
12073,7112,31,4,20
12074,989,46,2,10
12075,5362,58,5,10
12076,1489,57,1,15
12077,4716,74,3,5
12078,8131,49,1,15
12079,5730,45,2,5
12080,2972,82,4,15
12081,4158,23,4,10
12082,1155,75,4,15
12083,2273,13,2,15
12084,6802,31,3,0
12085,5234,62,1,10
12086,9472,98,1,15
12087,8254,82,4,15
12088,6676,81,2,10
12089,2961,71,2,5
12090,2289,27,5,5
12091,5846,56,2,15
12092,3461,61,1,0
12093,9321,11,5,5
12094,85,96,4,0
12095,4862,46,3,0
12096,9895,56,5,5
12097,3354,84,1,0
12098,1294,27,3,20
12099,2807,54,3,10
12100,1384,18,5,15
12101,9069,99,2,10
12102,8331,96,1,20
12103,5544,62,1,10
12104,6545,30,5,15
12105,456,78,1,5
12106,5427,100,3,5
12107,9317,59,1,20
12108,6600,43,1,0
12109,7602,61,2,15
12110,3917,28,5,5
12111,2775,75,4,15
12112,1546,15,2,0
12113,8592,99,5,5
12114,3729,49,3,20
12115,9909,36,2,15
12116,8344,31,5,0
12117,6908,39,3,5
12118,7694,52,4,0
12119,4194,14,5,0
12120,1455,31,4,10
12121,3027,47,5,15
12122,1303,13,4,15
12123,1556,40,2,5
12124,7340,47,3,0
12125,820,75,3,20
12126,7400,41,4,20
12127,5482,92,3,5
12128,401,53,4,15
12129,1776,24,3,20
12130,4436,35,2,10
12131,8336,42,3,5
12132,449,92,5,20
12133,6975,3,5,15
12134,8266,33,5,5
12135,8598,73,2,20
12136,3030,89,3,5
12137,8444,9,1,5
12138,3073,81,4,5
12139,9555,92,2,20
12140,2489,65,5,15
12141,7324,63,5,15
12142,3309,16,2,10
12143,220,30,3,15
12144,4227,32,2,20
12145,5611,4,2,20
12146,7232,68,5,15
12147,3711,1,3,0
12148,7578,38,1,20
12149,8249,65,5,20
12150,6496,52,2,0
12151,8656,27,4,15
12152,4788,53,2,5
12153,849,32,3,20
12154,4438,50,4,0
12155,2169,85,4,15
12156,9112,2,4,15
12157,563,34,5,0
12158,3213,69,2,10
12159,3099,99,1,15
12160,497,32,3,10
12161,6193,35,1,15
12162,7376,24,1,20
12163,129,56,5,0
12164,2422,22,1,20
12165,8600,3,2,5
12166,7149,28,1,0
12167,1382,32,5,20
12168,806,72,4,5
12169,9871,83,4,15
12170,2810,78,2,5
12171,1921,74,1,5
12172,2922,52,4,15
12173,5790,48,3,5
12174,8869,25,4,5
12175,5266,62,5,20
12176,8319,64,2,10
12177,6528,69,5,5
12178,1601,71,3,5
12179,1864,100,3,15
12180,9275,41,5,20
12181,3235,71,4,20
12182,3475,71,2,0
12183,4009,72,3,10
12184,7452,94,2,20
12185,9414,48,5,10
12186,2266,16,1,10
12187,5631,97,5,10
12188,6185,16,5,15
12189,8366,4,3,20
12190,1617,65,5,0
12191,2550,76,1,0
12192,8617,97,1,20
12193,1377,33,1,15
12194,2233,73,3,20
12195,8749,27,1,20
12196,1059,1,1,15
12197,413,47,4,5
12198,8118,62,2,5
12199,9378,97,5,15
12200,1629,36,1,20
12201,6466,10,5,20
12202,4706,32,2,5
12203,472,26,2,10
12204,4865,37,1,20
12205,1983,32,4,5
12206,7949,91,4,15
12207,4037,13,1,10
12208,1027,99,2,15
12209,6451,47,1,5
12210,372,56,4,20
12211,1326,27,2,20
12212,4212,30,3,15
12213,3700,85,1,20
12214,4683,57,4,0
12215,2710,40,1,15
12216,2405,77,2,15
12217,8284,76,3,10
12218,856,35,4,15
12219,7885,76,2,5
12220,920,65,2,20
12221,4991,14,5,20
12222,9367,36,4,20
12223,5306,71,3,15
12224,2012,27,4,20
12225,6904,33,2,15
12226,9181,15,2,20
12227,1102,95,1,15
12228,3557,86,1,0
12229,5211,21,1,10
12230,6776,24,4,20
12231,3403,10,2,5
12232,4517,19,5,20
12233,2701,50,3,15
12234,6297,84,5,15
12235,5251,7,2,0
12236,1058,68,3,0
12237,7381,82,4,5
12238,499,80,3,10
12239,9997,94,4,15
12240,1878,34,2,15
12241,9249,95,1,15
12242,1099,42,5,0
12243,2133,8,3,15
12244,5023,38,3,15
12245,2112,61,3,0
12246,3478,87,5,15
12247,4987,54,4,20
12248,9297,30,3,15
12249,4921,77,1,10
12250,7566,41,2,0
12251,7434,23,3,20
12252,6808,26,1,0
12253,3911,35,2,5
12254,9192,12,2,5
12255,183,84,1,15
12256,373,61,4,5
12257,6305,44,1,15
12258,5119,97,1,5
12259,6668,70,3,0
12260,6632,76,4,5
12261,2582,46,4,5
12262,4022,83,1,5
12263,1775,5,4,5
12264,6193,99,3,5
12265,8025,24,3,0
12266,6537,5,5,15
12267,4282,60,4,0
12268,6616,42,2,10
12269,4539,31,3,15
12270,9758,78,3,20
12271,254,42,4,0
12272,8430,12,5,15
12273,8560,11,4,15
12274,575,78,4,15
12275,3155,24,5,5
12276,3423,57,2,5
12277,3365,45,1,10
12278,2553,95,2,10
12279,4903,38,2,5
12280,4706,2,5,15
12281,3993,18,5,5
12282,1628,56,5,5
12283,6271,71,5,5
12284,7760,99,1,20
12285,6698,86,3,0
12286,2665,9,2,15
12287,795,65,1,15
12288,741,72,2,0
12289,7789,35,2,15
12290,4245,37,5,20
12291,9742,71,5,0
12292,6247,96,5,20
12293,3862,84,3,20
12294,4799,22,4,5
12295,6103,93,1,10
12296,1260,16,5,10
12297,5939,52,3,15
12298,7011,13,1,20
12299,2664,67,5,5
12300,4246,55,5,0
12301,9910,1,4,20
12302,5654,42,3,10
12303,6304,96,2,5
12304,5244,20,3,5
12305,6896,10,3,20
12306,8981,96,2,15
12307,8420,13,1,10
12308,6982,18,3,0
12309,7020,49,5,0
12310,3180,81,4,0
12311,2758,53,3,0
12312,6262,30,3,5
12313,7851,25,2,5
12314,4797,24,5,0
12315,294,1,3,15
12316,6880,97,4,20
12317,4178,41,5,5
12318,7098,65,1,20
12319,7611,30,1,20
12320,768,74,3,5
12321,3531,29,4,5
12322,1894,33,3,10
12323,6763,11,3,5
12324,2980,91,3,10
12325,5286,14,5,15
12326,8145,41,4,15
12327,7037,11,4,10
12328,8197,8,3,5
12329,1903,100,1,0
12330,141,55,2,0
12331,8991,23,2,10
12332,8635,55,2,15
12333,3916,94,5,15
12334,9053,74,2,0
12335,4390,91,5,20
12336,991,39,3,20
12337,5567,24,4,15
12338,6390,36,3,15
12339,944,85,2,15
12340,9879,16,3,20
12341,174,33,1,10
12342,4311,14,2,15
12343,3643,27,3,10
12344,773,92,3,15
12345,3086,47,2,20
12346,4843,62,4,5
12347,3491,51,2,5
12348,8537,66,2,20
12349,6169,84,1,15
12350,2009,30,3,15
12351,9797,85,4,15
12352,9840,95,5,10
12353,4032,42,4,20
12354,5860,89,1,5
12355,9586,39,4,10
12356,9739,40,2,10
12357,6336,58,4,20
12358,7743,83,2,15
12359,1102,86,3,5
12360,8189,26,2,0
12361,844,55,2,15
12362,7211,19,4,0
12363,1041,81,2,10
12364,6551,76,3,15
12365,1103,22,4,15
12366,3667,54,3,0
12367,7706,95,2,5
12368,1948,87,3,0
12369,7792,33,5,0
12370,105,55,5,5
12371,2663,56,2,0
12372,2897,85,1,5
12373,3622,3,5,0
12374,8667,55,1,5
12375,272,65,5,10
12376,9196,28,1,15
12377,5396,51,2,5
12378,5997,26,4,20
12379,5992,90,2,0
12380,2226,86,3,0
12381,8827,56,3,15
12382,2275,29,4,10
12383,56,26,1,15
12384,8057,42,1,20
12385,9815,96,1,20
12386,7410,43,3,10
12387,5074,89,5,0
12388,4798,63,4,15
12389,3586,76,1,10
12390,7127,45,2,20
12391,5456,23,4,5
12392,6073,77,1,10
12393,3290,36,2,0
12394,7606,45,4,15
12395,6452,50,1,5
12396,28,29,1,15
12397,96,14,5,10
12398,6312,57,4,5
12399,1508,69,5,10
12400,2356,100,2,10
12401,8090,69,5,5
12402,1018,50,5,5
12403,382,92,3,10
12404,4814,86,2,20
12405,1160,21,5,10
12406,8881,24,5,10
12407,3463,70,1,0
12408,3009,40,1,5
12409,6632,96,1,5
12410,5458,40,2,10
12411,9159,46,5,10
12412,8381,5,1,5
12413,2059,50,3,10
12414,7952,28,5,20
12415,4202,62,1,20
12416,7703,84,3,20
12417,6730,81,3,5
12418,1578,23,5,10
12419,6125,22,4,20
12420,9861,98,2,15
12421,6464,24,3,10
12422,8256,83,1,0
12423,899,30,1,15
12424,4122,84,5,15
12425,476,37,1,20
12426,7614,94,4,20
12427,6246,32,1,15
12428,8193,9,5,0
12429,6267,44,5,15
12430,3770,28,5,0
12431,4936,85,2,10
12432,9755,58,2,5
12433,5669,94,1,0
12434,5605,47,2,10
12435,1448,45,4,15
12436,9784,22,3,20
12437,5186,28,1,20
12438,2330,21,4,15
12439,5977,83,5,5
12440,3864,85,5,0
12441,4396,37,5,5
12442,3021,71,5,10
12443,5559,58,5,0
12444,8455,87,1,10
12445,3099,96,2,15
12446,9195,98,3,0
12447,2749,20,2,20
12448,5987,82,5,5
12449,5488,84,4,10
12450,6767,8,1,10
12451,7095,15,3,0
12452,766,35,5,20
12453,6235,65,5,15
12454,5622,57,1,10
12455,6871,65,3,15
12456,2975,65,5,15
12457,3657,1,5,0
12458,2107,96,1,20
12459,7096,58,2,20
12460,7912,16,2,15
12461,3465,62,4,5
12462,7868,26,1,0
12463,4792,4,5,10
12464,468,83,4,0
12465,8415,44,1,15
12466,6623,57,3,0
12467,6545,10,1,5
12468,7938,82,4,20
12469,9170,66,3,5
12470,3602,81,5,15
12471,1487,79,2,20
12472,1395,100,1,15
12473,9004,94,2,20
12474,3981,53,4,20
12475,6841,90,1,5
12476,146,86,4,20
12477,5924,73,4,0
12478,3169,21,1,10
12479,1851,71,1,20
12480,4838,30,5,15
12481,835,13,4,10
12482,367,32,5,15
12483,3017,95,2,5
12484,4555,23,1,10
12485,4936,28,5,0
12486,300,59,2,20
12487,2302,27,4,10
12488,7281,99,5,20
12489,9643,14,3,15
12490,9174,44,4,10
12491,9846,24,2,15
12492,1005,33,2,0
12493,7900,20,3,10
12494,595,13,3,20
12495,7098,13,2,15
12496,1541,31,5,0
12497,5436,25,4,5
12498,7059,10,4,15
12499,1350,87,2,10
12500,3375,67,5,20
12501,922,73,4,20
12502,5761,74,3,15
12503,9802,50,2,20
12504,2550,39,1,10
12505,9154,85,1,15
12506,3948,55,3,15
12507,1306,11,5,15
12508,4236,7,4,10
12509,9616,88,1,0
12510,5924,46,2,20
12511,472,16,3,20
12512,7198,25,4,10
12513,3737,42,1,15
12514,766,95,1,20
12515,2589,97,5,10
12516,47,82,3,0
12517,8504,54,4,0
12518,117,78,1,15
12519,5919,5,3,20
12520,3210,74,5,0
12521,5692,1,3,10
12522,2733,12,5,10
12523,1912,17,1,5
12524,6336,19,4,10
12525,3599,27,4,10
12526,6940,38,2,15
12527,9281,33,2,0
12528,7326,48,3,5
12529,5273,45,2,5
12530,4874,94,5,5
12531,2175,100,3,0
12532,5315,87,4,20
12533,9037,6,4,5
12534,9047,43,4,0
12535,466,63,2,20
12536,8711,80,3,0
12537,1937,71,1,10
12538,1298,2,3,0
12539,1310,74,2,0
12540,4659,41,1,10
12541,1850,12,3,20
12542,2091,18,5,5
12543,5131,65,3,15
12544,7338,2,2,20
12545,9128,82,1,15
12546,1915,78,3,15
12547,461,45,2,20
12548,5913,83,4,5
12549,5581,42,5,0
12550,3971,96,4,15
12551,6695,11,5,20
12552,544,7,5,15
12553,2544,36,3,20
12554,6104,42,2,0
12555,2254,18,1,10
12556,6056,52,2,0
12557,4546,85,3,0
12558,4397,42,4,20
12559,4300,63,4,10
12560,7161,21,4,20
12561,1920,37,2,5
12562,9533,19,4,0
12563,70,50,5,15
12564,6652,58,3,10
12565,8492,32,1,0
12566,922,69,1,5
12567,3151,35,5,20
12568,4058,24,2,15
12569,4774,82,3,0
12570,1914,70,4,10
12571,8573,82,1,15
12572,7062,1,5,0
12573,7762,77,3,15
12574,6730,92,1,5
12575,993,26,1,5
12576,5687,50,2,5
12577,1407,25,3,0
12578,6549,34,4,5
12579,402,85,5,10
12580,8733,61,4,0
12581,1132,90,2,0
12582,3880,89,2,0
12583,5554,60,1,10
12584,1746,77,3,20
12585,3644,26,4,5
12586,6030,11,2,5
12587,8747,56,2,20
12588,7388,45,3,15
12589,8955,20,2,20
12590,5556,61,2,0
12591,2116,48,4,5
12592,3655,35,1,10
12593,3149,32,5,20
12594,136,100,2,15
12595,5562,78,2,15
12596,6584,43,1,20
12597,3866,62,2,0
12598,928,13,4,5
12599,9050,70,1,15
12600,8012,17,2,0
12601,1432,2,2,5
12602,8447,29,1,0
12603,1087,1,2,20
12604,7570,38,4,5
12605,9796,48,4,10
12606,6939,84,5,10
12607,8020,90,1,5
12608,703,59,2,0
12609,6897,14,1,5
12610,8269,31,3,20
12611,7030,82,1,15
12612,1765,50,3,20
12613,3499,15,2,5
12614,515,51,5,0
12615,2836,41,5,15
12616,8640,15,1,0
12617,2142,44,2,15
12618,674,55,1,5
12619,2304,50,1,15
12620,1557,37,2,10
12621,5121,71,4,10
12622,1344,38,3,20
12623,3002,29,1,5
12624,8802,39,2,20
12625,7638,26,2,5
12626,353,57,4,5
12627,7641,48,2,10
12628,8184,35,4,10
12629,6216,39,1,5
12630,3163,2,3,10
12631,5034,89,1,5
12632,1876,21,3,5
12633,8525,28,3,20
12634,4168,51,1,0
12635,6755,2,1,10
12636,812,31,2,15
12637,8122,55,5,0
12638,2234,29,3,15
12639,9394,14,1,0
12640,3076,26,1,15
12641,7416,92,3,20
12642,146,51,2,0
12643,8048,2,5,20
12644,6395,58,5,10
12645,1407,38,2,0
12646,6592,48,5,10
12647,5190,95,4,15
12648,5748,39,3,20
12649,1995,81,4,0
12650,7172,12,4,5
12651,1309,46,4,15
12652,3168,76,4,5
12653,7464,77,3,10
12654,3265,8,3,0
12655,7032,95,3,20
12656,7330,10,1,5
12657,7735,95,1,10
12658,3393,86,5,15
12659,4472,14,1,15
12660,7802,84,3,10
12661,4596,5,1,5
12662,6233,11,4,0
12663,7544,41,5,20
12664,1917,13,1,0
12665,383,9,2,20
